provider,title,description,url,thumbnailUrl,author,price,level,category,score,skills,lectureUpdatedAt,duration,details
udemy,【한글자막】 Python 의 모든 것: 실전 문제로 배우는 파이썬,파이썬 프로그래밍 코스 | 통계적 분석과 데이터 마이닝 및  Seaborn데이터 시각화 학습,https://www.udemy.com/course/best-python-data-science/,https://img-c.udemycdn.com/course/240x135/4366826_5185_3.jpg,"Kirill Eremenko, Ligency Team, 웅진씽크빅 글로벌",79000,모든 수준,데이터 과학,4.7,Python,2021/12,11:13,"파이썬 상에서 프로그래밍하는 법, Jupyter Notebook 상에서 코드 완성하는 법, 프로그래밍의 핵심 원리, 변수 생성하는 법, 정수형, 실수형, 논리연산, 문자열 등의 파이썬 데이터 타입, while 루프 및 for 루프 생성하는 법, 파이썬 패키지 설치법, 큰 수의 법칙에 대한 이해"
udemy,【한글자막】 R 프로그래밍 A-Z™: 직접 코딩하며 배우는 R 프로그래밍 !,"R과 R 스튜디오로 프로그래밍을 배우기. 실전 연습 문제로 데이터 분석, 데이터 과학, 통계 분석, 패키지, 함수, GGPlot2",https://www.udemy.com/course/best-r-coding/,https://img-c.udemycdn.com/course/240x135/4366820_d607_4.jpg,"Kirill Eremenko, Ligency Team, 웅진씽크빅 글로벌",88000,모든 수준,데이터 과학,4.9,R,2021/12,10:38,"R 프로그래밍을 잘 하는 방법, R 스튜디오 사용법, 프로그래밍의 핵심 원칙, R에서 벡터를 만드는 방법, 변수를 만드는 방법, R의 정수형, 실수형, 논리형, 문자형 등 여러 자료형, R에서 while() 루프 및for() 루프를 만드는 방법, R에서 행렬을 만들고 사용하는 방법, matrix() 함수, rbind() 및 cbind(), R에서 패키지를 설치하는 방법, R 스튜디오를 내 취향대로 사용자 정의하는 방법, 큰 수의 법칙 이해, 정규 분포 이해, R에서 통계 데이터를 다루는 연습, R에서 금융 데이터를 다루는 연습, R에서 스포츠 데이터를 다루는 연습"
udemy,간단한 게임을 만들면서 시작하는 iOS 개발,개발을 어떻게 시작할지 고민하기 보다 일단 앱을 만들어 보기,https://www.udemy.com/course/ios-rjdn/,https://img-c.udemycdn.com/course/240x135/4437560_9b71.jpg,Atlas _,69000,초급자,모바일 개발,4.8,iOS 개발,2023/05,4:37,"1일 1커밋으로 개발습관 만들어 볼 수 있습니다., 원하는 앱의 화면 구성 및 로직 개발을 할 수 있습니다., 원하는 기능을 직접 찾아보고 만들어 볼 수 있습니다., 간단한 게임을 만들어 실행시켜 볼 수 있습니다."
udemy,【한글자막】 Python 완벽 부트캠프 : 파이썬 초보자에서 전문가로!,이 코스로 파이썬 전문가가 되세요. 기초부터 시작해서 스스로 애플리케이션 및 게임 만들기까지! 실제 작업에 파이썬을 사용하는 방법을 배워 보세요!,https://www.udemy.com/course/best-python-bootcamp-2022/,https://img-c.udemycdn.com/course/240x135/4362706_412b_2.jpg,"Jose Portilla, 웅진씽크빅 글로벌",88000,모든 수준,프로그래밍 언어,4.6,Python,2021/12,22:16,"파이썬 2와 3 사용법을 전문적으로 배울 수 있습니다, 틱택토나 블랙잭 같은 게임을 파이썬으로 만들 수 있습니다, collections 모듈과 timestamp 같은 고급 파이썬 기능들을 배웁니다, 클래스를 활용하여 객체지향 프로그래밍을 배웁니다, 데코레이터와 같은 복잡한 개념을 이해할 수 있습니다, 주피터 노트북 사용법과 .py 파일을 만드는 방법을 배웁니다, 주피터 노트북 시스템에서 GUI를 만드는 방법을 이해할 수 있습니다, 파이썬을 기초부터 완벽하게 이해할 수 있습니다"
udemy,【한글자막】 Python : 통계 분석을 위한 파이썬,"파이썬으로 응용 통계 마스터 : 통계 및 머신 러닝 프로젝트 해결, 시각적 출력 및 그래픽 탐색을 통합하여 결과를 해석하고 시각화, 가설을 검증하고 효율적으로 검정을 구현하여 실제 현실 문제를 해결하기",https://www.udemy.com/course/best-python-statistics/,https://img-c.udemycdn.com/course/240x135/4382504_2f07_2.jpg,"Samuel Hinton, SuperDataScience Team, Ligency Team, 웅진씽크빅 글로벌",59000,초급자,데이터 과학,4.3,Python,2023/06,8:38,"데이터에 대한 더 깊은 인사이트, 파이썬을 사용하여 일반적 또는 복잡한 통계 및 머신 러닝 관련 프로젝트 해결, 시각적 출력 및 그래픽 탐색을 통합하여, 결과를 해석하고 시각화하는 방법, 파이썬으로 가설을 검증하고 효율적으로 검정을 구현하는 방법, 데이터 분석 탐색(데이터 로딩, 아웃라이어, 1D분포 등), 특성화(평균 중간값 모드, 폭, 왜도 및 첨도, 백분위수 등), 확률(확률분포, 확률 함수, 경험적 분포, 샘플링 및 중심극한정리 등), 가설검증(기본검증, 비율 검증 등)"
udemy,안드로이드 앱개발 부트캠프,쇼핑앱을 만들면서 배우는 Kotlin과 Android 앱개발,https://www.udemy.com/course/learn-android-development-with-kotlin/,https://img-c.udemycdn.com/course/240x135/4436594_e03b.jpg,Ivy Bae,219000,초급자,모바일 개발,4.7,Android 개발,2022/08,17:00,"Kotlin 문법 학습, Android 쇼핑앱 개발, Android 프로젝트 설계를 위한 기초 개념, UX 디자이너의 디자인 적용 경험"
udemy,【한글자막】 TensorFlow 2.0 : 딥러닝 모델 구현 마스터 패키지,"신경망 모델링부터 모델 학습, 그리고 실제 서비스 운영까지! TensorFlow 2.0으로 딥러닝을 구현하기 위해 알아야 할 모든 것",https://www.udemy.com/course/best-keras-api-tensorflow-20/,https://img-c.udemycdn.com/course/240x135/4371488_5d8d_5.jpg,"Hadelin de Ponteves, Luka Anicin, Ligency Team, 웅진씽크빅 글로벌, SuperDataScience Team",88000,초급자,데이터 과학,4.5,TensorFlow,2021/12,13:04,"데이터 사이언스에서 TensorFlow 2.0을 사용하는 방법, TensorFlow 1.x와 Tensorflow 2.0의 주요 차이점, TensorFlow 2.0에서 인공 신경망을 구현하는 법, TensorFlow 2.0에서 CNN을 구현하는 법, TensorFlow 2.0에서 RNN을 구현하는 법, TensorFlow 2.0으로 자신만의 전이 학습 애플리케이션을 구축하는 법, 강화학습(Deep Q-Learning) 모델을 통해 주식 거래 봇을 만드는 방법, TensorFlow 2.0에서 머신러닝 데이터 파이프라인을 구축하는 법, Tensorflow 변환을 사용하여 데이터 유효성 검사 및 데이터셋 전처리를 수행하는 법, TensorFlow 2.0로 구현한 모델을 실제 서비스에서 운영하는 법, Flask와 TensorFlow 2.0으로 실제 패션 API를 만드는 방법, RESTful API가 있는 TensorFlow 모델을 서빙하는 방법"
udemy,코딩 초보자를 위한 파이썬(Python) 입문(Beginner),Python lecture for beginners in coding,https://www.udemy.com/course/effino-python/,https://img-c.udemycdn.com/course/240x135/4431242_fe18_2.jpg,에피노 주식회사,69000,초급자,프로그래밍 언어,4.9,Python,2021/12,4:03,"파이썬을 통해 코딩에 재미를 붙힙니다., 파이썬으로 기본적인 문법을 익힙니다., 파이썬 초급, 중급으로 가기위한 발판을 마련합니다., 예제를 통해 파이썬 문법에 적응 할 수 있습니다."
udemy,너무 쉬운 데이터베이스(MSSQL) 입문,백엔드 개발자 및 데이터 분석가가 되기위한 가장 기초적인 과정,https://www.udemy.com/course/so_easy_database/,https://img-c.udemycdn.com/course/240x135/4435364_bb0a.jpg,Tei Jang,69000,초급자,데이터베이스 설계 및 개발,4.4,데이터베이스 프로그래밍,2021/12,5:07,"관계형 데이터베이스, 비관계형 데이터베이스의 개념, 쇼핑몰 데이터베이스 디자인, SQL 질의 언어, 고급 SQL 문장"
udemy,너무 쉬운 HTML/CSS 입문,웹 개발의 필수 지식인 HTML/CSS 아주 쉽게 알려드립니다.,https://www.udemy.com/course/so_easy_html_css/,https://img-c.udemycdn.com/course/240x135/4435214_37a2_3.jpg,Tei Jang,79000,초급자,웹 개발,4.3,웹 개발,2021/12,5:55,"웹 프로그래밍에 대한 이해, HTML 기본 태그들, CSS 스타일링 기법 이해, CSS 의 강력한 스타일링 기능"
udemy,"개발자 입문 필수 3종 과정: 파이썬, HTML/CSS, 데이터베이스 기초",초보 개발자가 반드시 알아야 할 필수 기초 지식들을 모아 하나의 과정으로 구성했습니다.,https://www.udemy.com/course/python_htmlcss_mssql/,https://img-c.udemycdn.com/course/240x135/4434858_129c.jpg,Tei Jang,59000,초급자,프로그래밍 언어,4.4,프로그래밍 기초,2021/12,13:34,"파이썬 기초 과정을 통해 프로그래밍 이라는 것을 처음으로 접할 수 있고, 간단한 수준의 문제를 해결하는 파이썬 프로그램을 작성할 수 있습니다., HTML/CSS 기초 과정을 통해 웹 프로그래밍의 개념을 배우고,  HTML태그 사용법와 스타일시트 핵심 기능을 배워서 간단한 홈페이지를 구성하고 만들 수 있게 됩니다., 데이터베이스 기초 과정을 통해 간단한 쇼핑몰 데이터베이스의 구성을 배우고, 실제 프로젝트에 이용될 수 있는 다양한 SQL 쿼리 작성법을 연습하게 됩니다., 초보 개발자로서 필수적으로 알아야 할 기본 지식들을 익히게 됩니다."
udemy,너무 쉬운 파이썬(Python) 입문,최신 파이썬3 문법으로 쉽고 다양한 예제를 풀어 드립니다,https://www.udemy.com/course/so_easy_python/,https://img-c.udemycdn.com/course/240x135/4435448_d2f9.jpg,Tei Jang,49000,초급자,프로그래밍 언어,4.5,Python,2021/12,2:30,"파이썬을 이용해 기초적인 기능을 가진 프로그램을 만들 수 있습니다., 프로그래밍의 중요한 요소들에 대해서 파이썬으로 구현할 수 있습니다., 초보 개발자로서 필수적으로 알아야 할 기본 지식들을 익히게 됩니다., 파이썬으로 간단한 프로그램을 스스로 만들 수 있습니다."
udemy,너무 쉬운 C 언어 입문,쉽고 다양한 예제를 통해 프로그래밍에 입문시켜드립니다,https://www.udemy.com/course/so_easy_c_language/,https://img-c.udemycdn.com/course/240x135/4435498_6b2c.jpg,Tei Jang,59000,초급자,프로그래밍 언어,4.5,C,2021/12,2:27,"C 언어를 이용해 기초적인 기능을 가진 프로그램을 만들 수 있습니다., 프로그래밍의 중요한 요소들에 대해서 C 언어로 구현할 수 있습니다., 초보 개발자로서 필수적으로 알아야 할 기본 지식들을 익히게 됩니다., C 언어로 간단한 프로그램을 스스로 만들 수 있습니다."
udemy,컴퓨터 과학적 사고와 프로그래밍 입문,컴퓨터 과학적 사고로 4차 산업혁명시대에 발 들이기!,https://www.udemy.com/course/maso-it-scratch-onc2002/,https://img-c.udemycdn.com/course/240x135/4423366_824a_4.jpg,마소캠퍼스 머니매그넷,49000,초급자,프로그래밍 언어,4.6,Scratch 프로그래밍,2022/05,1:39,"프로그래밍에서 가장 기초가 되는 순차구조, 조건구조, 반복구조 학습, 변수의 개념과 변수를 활용하는 방법 습득, 문제를 논리적으로 해결할 수 있는 알고리즘 생성, 최종 프로젝트를 직접 실습하며 배운 개념을 모두 활용하고 복습"
udemy,【한글자막】 No 코드 머신 러닝 : Modern ML 도구에 대한 실용적인 가이드,"코드를 쓰지 않아 데이터 과학이나 수학적 지식이 없어도 강력한 머신 러닝 모델을 코딩 없이 구축하세요. 구글 Vertex AI, 마이크로소프트 Azure ML 디자이너, DataRobot을 완벽 마스터하세요.",https://www.udemy.com/course/best-nocode-modern-ml/,https://img-c.udemycdn.com/course/240x135/4371498_4b16_2.jpg,"Dr. Ryan Ahmed, Ph.D., MBA, Ligency Team, SuperDataScience Team, Mitchell Bouchard, 웅진씽크빅 글로벌",69000,모든 수준,노코드 개발,5.0,머신 러닝,2021/12,6:34,"수학에 주눅들지 않고, 코드 한 줄 쓰지 않고 머신 러닝 주요 개념 완성!, 마이크로소프트 Azure로 소득 및 대출 기간과 같은 고객 특성을 사용하여 대출 채무불이행을 예측할 수 있는 머신 러닝 모델을 구축, 학습 및 배포, 구글 Vertex AI로 큰 틀에서 머신 러닝 모델을 만들고 학습시키는 과정을 자동화하는 방법 완성, 특성 중요도를 탐색하여 학습된 머신 러닝 모델 이해, DataRobot AI를 사용하여 여러 실험을 만들고 하이퍼 파라미터 최적화를 수행하는 방법, DataRobot AI를 사용하여 여러 최첨단 머신 러닝 모델을 학습시키고 최상의 모델을 배포하는 방법"
udemy,【한글자막】 언리얼 C++ 멀티플레이어 마스터 : 중급 게임 개발,"로컬&멀티플레이어 게임을 만드는 강의로 C++에 대한 지식이 있는 언리얼 초중급 대상 강의, 네트워크 레이턴시 기본부터 상태 동기화까지 포함 되어 있으며, 대규모 게임을 다루지는 않지만 MMO 구축 방법 제공",https://www.udemy.com/course/best-unreal-c/,https://img-c.udemycdn.com/course/240x135/4290978_026f_4.jpg,"Ben Tristem, GameDev.tv Team, 웅진씽크빅 글로벌",88000,중급자,게임 개발,4.8,언리얼 엔진,2021/11,24:18,"언리얼 엔진과 C++ 및 블루프린트를 사용하여 자신만의 로컬 & 온라인 멀티플레이어 게임 만들어보세요., 자신의 게임에 적용할 수 있는 기본적인 멀티플레이어 이론과 개념을 학습하세요., Steam API를 사용하여 온라인에서 친구들과 함께 게임을 플레이하세요., 언리얼 모션 그래픽 UI 디자이너를 사용하여 유저 인터페이스를 만들어보세요., 근거리 통신망(LAN)을 사용하여 게임을 만들어보세요., 서버와 컴퓨터 네트워크가 연결되는 방식에 대한 이해를 획득하세요., 언리얼이 상태를 복제하는 방법과 이것이 멀티플레이어 게임에 중요한 이유를 이해해봅시다."
udemy,【한글자막】 C#과 Unity로 3D 게임 개발하기,"C# 기초부터 Unity 엔진 활용까지, 실제 게임 개발 프로젝트를 진행해보며 학습하는 3D 게임 개발의 모든 것",https://www.udemy.com/course/best-3d-c-unity/,https://img-c.udemycdn.com/course/240x135/4290980_60c8_11.jpg,"Ben Tristem, Rick Davidson, GameDev.tv Team, 웅진씽크빅 글로벌, Gary Pettie",88000,모든 수준,게임 개발,4.8,3D 게임 개발,2023/08,30:36,"실제 게임 개발 프로젝트를 수행하는 과정을 통해 배워보는 3D 게임 개발의 모든 것, 게임 개발 프로젝트를 통해 학습해보는 C# 기초 문법 및 디자인 패턴, 3D 게임을 만들기 위한 Unity 엔진 활용법, 객체 지향 프로그래밍(OOP)의 동작 원리, 3D 게임 디자인에 대한 높은 수준의 이해, 닷넷(.Net) 등 더 많은 언어로 지식을 확장하는 법, 문제를 잘 정의하고 해결하기 위한 긍정적 태도와 실제적인 기술들"
